33000,96933,48559,169335,59777,103158,228121,52576,142021,234640,34420,145698,111711,56688,71759,59784,95468,74120,34890,51505,67341,1832,85075,51529,48419,72285,38280,172124,91165,105820,71354,137872,94398,93908,63158,187575,60817,24416,108161,51396,116591,38882,38486,85488,39153,69952,151561,107635,78306,17355,84781,
34000,105447,43843,50569,60678,24108,77102,79609,80411,54820,114070,204712,77271,65632,108734,70476,153306,229386,46424,6969,70812,109686,225975,119348,49918,80318,95555,49077,143373,38426,58107,3617,119151,85173,56966,128250,18370,151133,121112,29023,12793,63154,19062,92227,88314,137070,151712,48375,99391,39248,29884,
35000,29617,95384,9692,99455,130702,81417,93480,145082,87489,66426,21138,54676,81727,80868,92304,51624,101901,88574,36826,100050,131881,24370,103738,139178,59541,156409,78033,31545,49167,114926,151769,182353,57114,88301,161040,70856,72454,65535,88475,195306,110170,49764,164217,104137,82670,44331,156324,11329,119312,160131,
36000,67968,11695,119402,117343,42755,29793,175539,77831,122640,149826,66074,239241,108710,137576,103168,142005,84615,89817,147727,152149,238743,76246,90336,96529,117006,35973,41637,121422,19340,86091,119440,95273,146435,78990,141840,181057,165927,56626,106752,57214,87778,65089,111842,123999,135940,123378,28160,177493,109439,67660,
37000,8689,85418,98182,115871,187625,179343,75866,146833,64166,161647,180125,123932,95859,59850,59953,93767,22208,94791,124798,121796,58224,65481,77728,101504,47884,76002,49313,77496,93986,137744,26077,104412,67515,78048,115551,89830,120008,164079,96101,115859,199728,32162,144837,52000,73988,29646,40694,57931,187094,144898,
38000,145835,125260,124050,27186,40891,74111,118344,114288,134176,132828,134813,104054,30653,148184,22657,36640,125072,111505,49220,197537,57266,9947,98668,84513,106062,109136,99372,45407,106538,109995,226403,126426,58970,109572,105302,40116,112852,18585,127246,61827,110837,219619,66322,103828,73640,178556,70929,8846,166884,129238,
39000,23583,97006,215816,175353,122712,63360,80709,41974,229710,113763,62163,38843,196130,59939,111728,18624,73318,94249,168508,96390,112091,61441,105509,82975,109969,66124,168490,119911,12166,176950,73283,76469,104064,56779,62257,121024,43106,12997,182534,202274,144414,79226,83312,160888,52184,129066,13765,87125,39411,23984,
40000,134939,169446,268659,108979,156545,120966,82751,64232,207389,103355,44034,78627,185413,169739,70807,112297,31631,241168,59495,98210,102224,125513,97657,229836,112556,100219,244388,74396,136564,17523,94574,138918,142260,136388,81114,62329,5686,217721,116471,192002,103973,23753,10645,69499,132746,158380,96735,88952,133700,31384,
41000,120234,101789,1821,95944,187703,65598,11401,52062,93874,111487,143430,132223,65959,24847,89314,112343,300766,133662,104904,73489,145334,30736,2658,71468,144463,193519,50098,104683,176339,12940,125397,45361,39709,154776,137501,215577,159505,90020,97710,98345,181936,32579,103052,180959,174686,177815,42775,113580,82595,168458,
42000,184878,155098,36819,121433,43215,133660,92048,134810,131246,55484,101736,88774,150988,136486,83422,164669,61873,24528,55991,160949,14301,84817,41280,138953,11004,72494,118057,86399,153174,409996,12289,97352,47297,138955,92655,71383,220140,95170,91114,124701,144082,76252,76546,61865,216417,157915,45285,87409,121345,202197,
43000,142689,180334,72893,36121,102745,106295,228728,112525,103270,46119,153924,94647,266921,161281,104221,14155,36124,84943,32039,119425,33432,119683,64028,22180,72455,103434,220581,252742,175113,170050,125806,139800,95143,94656,83338,60842,125701,75669,102582,41776,161072,81348,149842,39654,166947,128155,105731,149689,20992,66586,
44000,155563,140776,79890,123407,91395,34143,267220,118517,57171,94727,191088,168765,79820,72785,94158,139510,148218,128980,15398,24367,151996,107151,110824,64474,84916,366737,111208,72933,59708,158837,183481,117572,91014,151701,84140,202665,124671,67857,67253,151225,127062,116376,25371,14042,115545,103447,2795,165108,132154,150454,
45000,79526,196205,131172,189047,132035,157296,158237,167679,126485,162841,41050,163320,201343,1142,42642,164262,124830,152969,84691,165939,167727,138462,94492,151963,52484,66897,169120,96116,207834,146779,72559,125104,153839,147733,132644,32929,106558,94919,200410,98947,50824,31026,118836,209290,60568,74589,185545,213431,162909,63535,
46000,106415,194873,94716,94324,36114,63571,65572,352698,134615,167444,38032,170576,64776,143274,98772,68213,82768,167687,160083,114956,165278,192150,82855,78509,203491,233873,92310,139854,11868,179049,154482,174254,87303,86304,151300,112686,129821,130934,64302,115126,69826,128668,96044,77499,54357,152668,185135,8132,146697,198129,
47000,152445,67877,8167,84672,87665,207790,142788,209260,139570,101218,104180,210118,192349,141240,182771,4924,55286,101202,208061,136568,55197,158663,70893,132710,170322,84043,65551,64328,126366,111548,12658,80701,180286,136600,188785,159242,185228,157096,78896,126072,90259,178693,99619,221146,84728,245833,101418,181941,189762,96101,
48000,117491,154681,28757,162472,242496,56891,53449,63200,107831,27142,229223,51403,133622,167444,197611,138222,189450,110723,116545,199610,29078,95424,166031,133419,95316,270215,69787,136730,88425,175632,114933,165030,8868,145796,196475,167371,69120,82633,94137,94714,142013,124023,78166,106282,69740,34423,96205,153211,94786,129318,
49000,75160,150431,21770,218239,138003,102110,126182,153096,192942,143974,141826,227799,185801,555803,149138,95206,228853,96407,226600,55597,83739,11297,90020,180973,64611,100892,91936,75453,57424,7371,96066,167423,162395,100067,138787,152778,120478,249548,125463,170712,142995,155085,83401,115831,129036,140216,113414,214459,160963,96428,
50000,113699,206522,182118,74358,91192,138971,171229,114609,114363,72754,108039,64916,86329,230841,6702,208642,249331,74489,11211,119159,165924,267537,239376,28032,6871,70683,113792,31019,236854,118469,123185,152783,210629,96875,195219,185677,28517,190260,92346,47108,201675,184808,128927,80972,129753,28176,53537,147534,198157,399007,
51000,71409,211136,201718,93831,91033,28644,103288,101702,8949,119493,289593,125888,131105,122208,225369,76336,244333,123380,237696,89532,104038,40679,113759,411712,214904,154800,92309,166708,76594,44435,145940,80091,105806,161254,115885,121173,122780,2557,26088,112132,137348,152665,161402,125654,57332,109734,57185,316301,67375,47356,
52000,340054,85249,132503,153169,81145,154420,152194,150816,183090,180848,6646,131829,165752,176274,86619,134493,235398,41249,177248,221853,85339,35815,165751,20296,106637,143197,192273,83066,173365,74058,274339,143787,60691,171675,79362,105492,99012,208440,227673,164013,95414,108193,37174,167815,77139,410092,77838,114113,122836,139996,
53000,30461,102892,132526,20016,91584,195319,157490,26563,129961,154730,212276,276004,355832,54666,94469,123283,139245,61784,205666,52343,101474,233374,125404,230609,195225,150085,150521,15733,46734,133597,80038,125480,59064,119208,123170,124752,299619,219609,346149,99243,92624,118219,113413,150922,67506,101552,138277,177974,98007,120543,
54000,214383,62005,105240,20435,207398,355858,261192,34408,223489,148424,136204,250988,176793,143816,105032,146994,144530,154930,127423,301485,146926,115349,109740,193085,162476,87619,156900,53487,107812,11625,252240,98803,77512,163247,253114,231985,386689,123421,75199,151877,163416,93019,93016,115363,251404,270864,118055,117177,231436,77229,
55000,187742,156870,239428,154,60428,258448,53403,234822,18172,171640,178730,203164,215155,116259,122449,307348,31473,77839,204246,27208,68889,35875,90422,261267,168722,115807,259214,161661,16613,102681,163669,43385,263944,59668,300180,202004,226879,156073,133401,142936,212892,260578,128108,283929,97188,104436,171235,241503,75763,142724,
56000,271038,203327,252771,132849,78657,215228,111307,171801,184525,69708,113420,217242,167381,65097,357273,175049,209711,85361,176948,101053,21231,221939,222917,121065,220842,308706,170088,175020,31704,220752,172152,179550,125308,98845,112664,333015,144280,231081,207819,113890,128707,120130,86036,84063,321468,155703,224993,239556,104256,35743,
57000,125383,305030,138962,239223,354195,78164,32780,89691,179749,244161,99624,111791,18866,178002,179999,25583,97678,205871,160884,60663,133060,165028,108230,172286,123673,83324,59815,79385,29955,153224,67632,176507,127959,101961,137126,282317,79806,61577,352102,140559,157352,202946,204909,197830,59162,132474,112662,160488,252800,147334,
58000,198387,258167,197631,251954,104534,175961,128869,112173,286505,79589,449538,304167,109544,169554,127779,9939,29704,116271,174810,93924,78296,168964,85383,127561,328860,164730,47354,107911,357810,208173,3261,175634,30841,64721,193669,250051,157171,134461,78130,134853,128951,224287,117534,166186,115230,121694,109258,275081,130796,33014,
59000,200389,117730,41384,251872,12742,183004,69615,356749,261619,81947,596488,138041,132588,141238,175667,122511,91891,198677,97751,218724,55198,227726,98228,445434,92872,168429,63245,57769,215283,181767,61327,270175,153226,120318,162834,9498,217954,6575,26161,195777,186937,58947,116215,36487,120389,158910,117009,67593,199834,161468,
60000,217887,156572,146649,91675,74823,207487,266534,119532,219561,314759,163223,167581,119562,71907,11063,165153,166860,287791,178800,272951,212613,244374,54987,273560,92987,235174,230691,169325,278975,117535,93845,126493,330083,251821,236902,144926,185702,179621,104178,143254,125160,196765,176665,104250,277535,241108,215794,164106,115798,222443,
61000,151336,44183,269066,154928,46008,42209,175380,118438,85550,218153,104668,11521,56242,124223,152164,190745,206294,203475,92949,99755,63515,160337,241496,129775,247996,293862,444099,239491,117234,134960,243829,187730,175111,211551,141515,294447,137389,74948,263232,219260,196189,52685,117363,97133,123255,92849,192610,73344,411900,295006,
62000,213790,114264,138893,99256,137531,92006,105308,95301,86085,138260,152191,173146,34217,365802,151165,143427,109857,128795,356919,259863,276546,92990,29870,154777,107687,161511,188580,126925,119853,156099,174482,210020,274065,72362,186745,139564,122252,177873,137790,150065,305346,125050,56061,217864,63741,272902,25444,156743,171658,238011,
63000,54653,77290,170529,133648,209935,177054,309465,87027,154019,202147,49186,183743,94441,195731,99938,111925,48490,241025,191371,154560,107299,273569,202258,159690,217789,194112,225629,115037,14475,117844,267420,173108,83836,170846,17219,84556,567147,167442,217904,12596,168355,144607,186079,109120,209378,70536,104695,194605,206120,92179,
64000,248817,247784,37839,45031,52601,81638,23926,130295,330101,121329,386464,160608,336193,351310,209251,99017,83823,67880,346732,52986,54668,9411,212404,169962,155347,146913,207825,117674,277919,130337,142842,96144,210736,38306,162583,110495,222664,23790,113314,142206,208716,307436,68604,135650,33701,266363,316260,154369,241541,126599,
65000,100392,330337,245190,231811,179800,207294,159351,326439,206672,294673,274309,167868,162895,325094,138172,204320,158397,275681,276226,180501,262993,13111,114536,111394,42583,145492,81107,215458,231297,256860,117098,156600,224896,197726,161263,185568,232298,337490,168787,351578,151483,406937,95329,326389,65768,262046,316908,82137,94967,119801,
66000,152512,190330,134070,160230,129558,159341,225266,174893,301581,195493,310439,228943,116207,113763,422706,275762,138926,99315,151918,219777,92357,64783,152962,39230,150622,256370,57484,223526,277860,98033,145433,154374,102282,247776,293233,328754,64990,518266,345484,69216,136498,392901,225161,148374,94050,231897,192114,120608,300272,180073,
67000,90266,280046,258811,220591,147648,140592,152426,119877,63160,194137,35024,215638,225815,153169,213487,88112,213168,195909,358149,197696,93942,150790,182008,118886,176618,71826,104710,153696,124901,317844,182920,299265,191585,301162,207480,112248,68133,168229,364292,162054,167693,146114,283695,212562,265117,505134,260366,176434,241361,148852,
68000,218329,244677,261619,210383,115480,220770,103504,86492,176343,265054,180298,250642,258440,280303,149093,280471,247854,354083,96142,105522,84664,148095,112889,115986,180959,215933,123287,243646,285408,152697,371261,84051,128597,157839,271498,128062,94051,248230,250971,106027,94210,117682,261559,157617,60589,295650,362686,273764,248211,427382,
69000,112089,254138,180284,186046,118562,188770,213279,220523,228464,352048,173271,337451,191687,265221,176555,130530,245321,415924,205682,180869,152189,204264,199162,96351,108181,145456,128461,204630,233041,394781,258101,179174,41868,107063,391632,510547,248925,133328,123583,332673,86204,122376,153044,304090,266600,417549,111074,126441,241223,215657,
70000,115755,223746,121162,245501,45353,232549,522804,103991,106188,190686,118941,230960,100320,4767,145628,170921,174239,206751,137488,56459,126675,410991,213146,259414,324921,183667,256324,154618,301296,156086,242370,83924,372247,124764,7557,427343,485827,268107,266187,198515,281208,142291,138458,329020,272890,91130,56742,144086,86552,61966,
71000,201764,286056,371904,395037,68834,237388,112470,95006,450457,250677,438177,210280,62355,134477,300106,187246,248854,145844,113973,294568,216739,117049,194214,129737,51275,72611,133218,138350,216308,233654,215639,200745,149254,181545,151810,74385,116592,77717,219827,285185,197797,210962,200474,187986,329649,256921,18623,260709,275970,255207,
72000,120323,153145,193747,238041,309971,198949,355575,276885,223226,114966,350660,190208,388632,135274,372164,265817,209669,207636,232729,131383,249617,137437,124887,13603,203028,76430,318675,107654,495216,98595,214859,318444,296009,16171,105655,165466,64420,27785,150249,114825,179416,154785,344855,88133,153171,248671,363388,236357,215476,366880,
73000,200450,334409,209022,1123,173475,56775,139647,233538,191883,184316,280761,251107,129868,156994,98029,239735,218506,446935,142297,107672,346234,20904,329321,183543,263644,184987,212716,261910,363826,206033,141326,143506,176647,255790,176710,243653,158655,326363,91597,167288,331924,357647,142106,246499,186005,196477,136449,417319,118331,221086,
74000,122913,181143,180295,155236,72747,153686,303547,206123,393097,301763,344674,159008,176428,227000,270768,431383,91026,180526,304269,278262,132098,250130,294235,210059,248781,344232,232858,332670,272999,344754,51151,47564,276747,295557,145436,219877,148807,304588,199648,67444,220781,293872,58306,288051,234603,6933,116754,106668,20710,162330,
75000,71091,334585,368196,91428,263982,211250,258821,228872,323339,242238,77815,114933,64251,118940,182206,498700,305501,199336,73680,239929,82156,52419,168742,329910,217384,197271,245516,229696,65552,410883,275226,81140,236596,139747,6749,259402,221071,256463,186814,252990,120808,78547,149671,180529,337461,131673,169112,384916,254516,212103,
76000,152744,253327,179234,717050,189023,389157,179742,314268,200889,159370,578162,104230,163038,362674,337005,322337,139443,354522,147258,245214,503782,169459,280307,94071,78088,175317,104458,63832,103050,186106,144131,22049,323659,429257,121642,99637,291127,298116,65379,225552,166278,69641,175815,163359,151958,370741,77928,300675,41315,63211,
77000,95776,355363,300621,266080,279403,262601,175336,356417,356604,201762,381111,300976,86771,133148,187684,130730,67171,387457,97585,194805,495277,267377,351505,82610,234958,43643,139173,314408,84017,150193,288190,512943,266732,164015,16615,221295,131211,214740,161755,110494,122597,79866,218832,274369,299970,120912,19392,69094,555657,307721,
78000,519162,38015,453358,170437,293071,188553,165791,282228,249296,143251,331737,193671,378992,171749,171685,45918,44831,85290,236425,288156,211235,358095,39788,235579,141794,45676,51348,64622,155012,171240,32001,344298,183727,125355,216134,144285,91241,446610,2475,3771,103978,113762,89069,282310,234719,109389,122991,180996,74210,222293,
79000,545264,358780,176451,197478,324726,207142,285196,101193,195329,125386,445249,208059,97933,250192,278593,82403,289712,142112,230579,103561,99798,337160,443965,86277,172966,290725,264641,263211,393215,162593,374482,208741,39242,167799,485117,83800,677775,155603,348077,153541,85299,129689,191939,299777,222911,65146,304260,349116,257081,339112,
80000,275625,201332,120564,605068,273938,244555,164862,245315,289158,60375,591209,267028,309568,170068,360298,224784,161690,347419,303993,267316,209662,319309,112129,97653,177239,251528,77140,260707,45949,354428,209801,96562,221878,52168,198659,160076,182728,172390,24833,230131,292218,142486,475785,113599,47094,417632,30848,393084,208736,243870,
81000,181097,26820,147711,243140,260987,148188,91307,113332,243997,54492,113028,889282,109972,293361,234419,313812,126945,229878,158215,318294,201220,290546,123129,238904,127823,236889,552458,193986,245241,276898,155649,56526,191496,177284,92333,1478,152404,195213,237274,57987,84133,261364,410754,110551,219783,360517,229327,107631,399324,147258,
82000,333327,313729,86344,253629,51123,76440,204144,352548,253398,125041,313729,107527,194222,73560,229305,316789,136454,71953,386255,164369,38691,164663,270624,394729,196774,133509,255921,126308,429458,506884,198081,13531,408645,118041,186718,484647,176551,199555,314380,224438,136366,260332,322860,83907,122586,139716,247692,442345,163184,155567,
83000,247888,163865,238727,89360,136502,466902,393830,188035,268009,110478,109859,318295,619028,205033,228913,154219,334331,140948,156714,231481,294827,73493,287091,249803,421047,216264,212691,196539,263934,138317,223504,202783,173807,318671,101070,5839,198163,353781,64139,45633,88959,181390,533634,252632,124623,236808,350285,175430,234570,264274,
84000,239823,226641,256577,392213,210591,56030,69419,353254,291819,221641,316077,297732,165476,176652,165457,355351,55968,250572,76616,44284,206187,65638,191418,336089,180122,127171,295992,137148,4226,264362,306169,223679,381444,524340,413955,462671,711509,198737,137100,242081,289293,372888,100369,109577,169444,351257,116262,283705,472564,236445,
85000,225337,272637,180768,333106,324257,333874,99319,316820,236352,158464,116590,257252,261007,230313,190014,4680,444615,244624,175637,89633,252258,203062,398494,463978,121329,780552,799,70819,104576,209995,150195,291050,213648,421637,207901,252067,129646,194587,296527,180731,225453,443883,324512,74056,304143,223880,307692,61088,215796,69658,
86000,53971,323365,246864,238866,228735,59257,236916,135970,483971,398218,79358,259226,136663,203163,127532,182242,317403,179741,46333,140998,374019,266496,168518,305737,33214,242644,185358,215909,460528,323504,149654,239851,246208,110946,263487,438768,81259,545009,299971,363368,295325,33380,183753,279581,132745,105250,204142,291953,240712,229789,
87000,164171,72367,278140,248122,288567,137279,483864,323989,421769,179226,102293,541078,108469,454613,156385,201557,383440,81246,266308,42007,149325,365644,378648,291577,110235,269530,186084,249663,277522,280534,204176,14378,512826,357700,22069,91989,384443,302399,152233,273862,446509,192039,120072,301377,172817,389580,204100,266112,170328,95093,
88000,177357,355245,378759,120567,209633,461169,212010,91552,22181,112582,484115,219793,448148,374643,160636,361805,115002,113885,276756,33651,90396,176251,198872,339514,85773,418466,354709,91695,184705,201507,172627,73196,36400,256675,137235,50362,305608,146153,178296,218021,439162,250098,181073,524825,277790,224900,220656,226040,291718,249073,
89000,292080,157004,229662,107267,312038,214581,370315,182868,337379,367276,270328,217753,469625,742588,99700,238838,199339,412559,476893,233030,324233,362507,194149,355082,143614,282387,288039,335037,508842,310155,416838,207699,1253,105198,132677,323159,374480,238475,314494,282452,213495,15586,99258,428861,20787,198452,224237,216455,526114,192070,
90000,370247,182955,457793,107237,105919,262501,67196,289347,289443,322527,681448,367972,256947,219949,21668,239552,363440,305747,325839,530746,58465,266787,88009,93121,361543,320525,334304,313352,157190,268567,219194,184708,162691,377773,300886,271878,251159,276696,91553,336765,187820,87665,194899,176135,615705,440004,310265,217758,305910,185179,
91000,113090,175427,285207,442180,322398,86133,342261,256178,299663,473466,361804,206633,205188,348355,124648,161062,177644,229925,86206,185402,77606,446134,359277,140042,162837,212161,311916,210011,305831,233873,201490,176519,139392,129879,333940,386325,224451,431809,269414,278984,342119,346860,104433,248714,177237,48081,39827,163479,108778,311268,
