62000,8,8,8,8,8,9,8,7,8,8,8,7,7,7,7,7,7,7,8,7,8,7,7,7,7,8,9,8,7,7,7,7,7,7,8,8,7,7,7,8,7,7,8,8,9,7,7,8,7,7,
63000,8,7,9,7,7,8,7,8,7,8,7,7,8,7,8,7,7,9,7,7,7,7,7,8,8,7,8,7,7,7,9,8,8,7,7,9,8,7,7,8,7,7,8,7,8,7,7,7,7,8,
64000,8,8,8,8,8,8,7,8,7,9,8,7,7,8,7,7,7,8,8,7,9,8,7,7,7,8,7,8,8,8,8,8,7,7,7,8,7,8,7,8,7,7,7,7,7,7,7,7,8,8,
65000,8,7,7,6,7,7,7,7,8,7,8,8,7,7,7,7,7,9,7,8,8,7,8,8,8,8,7,7,7,7,7,9,7,7,8,9,7,9,7,7,7,7,7,7,8,8,9,8,8,7,
66000,7,8,8,8,8,8,7,7,8,8,7,7,8,7,7,7,7,7,8,7,8,7,8,7,8,9,8,10,7,9,8,7,8,7,8,8,8,7,8,8,7,9,8,7,8,8,8,7,7,7,
67000,9,7,7,8,7,7,7,8,7,9,8,7,7,7,9,8,7,9,8,7,8,8,7,8,8,9,8,8,8,7,8,7,7,8,6,8,7,8,7,7,7,7,8,7,7,8,7,8,7,7,
68000,9,9,7,8,7,9,7,9,8,8,8,7,8,8,8,8,8,8,8,7,7,8,8,7,7,8,7,8,8,8,8,7,8,8,7,8,7,8,7,7,7,7,10,7,7,7,7,8,8,7,
69000,9,7,8,8,8,7,7,7,7,7,7,7,8,8,8,7,7,8,8,7,8,8,8,7,8,8,8,9,7,8,7,7,8,7,7,7,7,7,7,7,8,8,8,9,8,8,8,8,9,9,
70000,8,7,7,8,8,8,8,7,7,7,8,8,7,8,8,7,8,8,8,9,7,9,8,9,8,7,7,7,8,8,8,8,7,8,7,7,9,8,7,7,7,7,7,8,9,8,7,7,7,8,
71000,7,8,7,7,7,7,7,7,8,8,7,7,8,8,9,7,8,8,8,8,8,7,7,7,8,7,7,7,8,8,7,7,7,9,7,7,7,9,8,7,7,8,8,7,9,8,8,8,8,7,
72000,7,7,7,7,9,7,7,7,8,8,8,8,7,8,9,7,7,7,8,7,7,8,7,8,8,8,8,7,7,7,7,7,8,8,8,7,7,8,8,7,7,8,8,8,7,7,8,7,9,7,
73000,7,7,7,7,8,7,8,8,8,8,8,7,8,8,7,7,8,9,8,8,9,7,7,7,8,7,8,8,8,7,7,7,8,7,9,7,7,8,7,8,8,7,9,8,9,7,6,7,7,7,
74000,8,7,7,7,7,7,7,7,7,8,9,8,9,7,9,7,9,7,7,8,9,8,8,7,9,8,9,8,8,8,8,8,8,9,9,7,7,8,8,8,7,7,8,7,8,8,7,8,7,7,
75000,7,7,7,9,7,7,7,8,8,8,7,8,8,7,8,8,8,8,8,7,8,8,7,7,8,7,8,8,9,7,9,8,8,7,8,9,7,8,7,8,8,7,7,8,8,7,7,7,7,7,
76000,7,8,8,7,8,7,8,7,8,8,8,8,9,7,7,7,8,7,7,8,8,7,9,7,7,7,7,7,9,7,9,7,9,9,7,8,7,7,8,7,8,8,7,7,7,8,8,7,7,7,
77000,8,8,8,8,7,7,7,8,8,7,7,8,7,8,8,8,8,8,7,9,7,7,7,7,8,7,7,8,8,8,10,8,7,7,7,8,8,8,8,7,7,9,8,9,8,7,9,8,8,11,
78000,8,7,7,7,8,7,7,8,9,7,8,7,7,8,8,7,7,8,8,8,7,8,7,8,8,9,8,8,7,8,7,7,8,7,7,9,7,8,7,8,7,9,7,7,7,8,8,9,7,7,
79000,7,8,8,7,9,7,7,8,9,8,7,8,7,7,7,7,7,9,8,7,7,8,7,10,7,8,7,8,9,7,8,8,7,8,8,7,9,9,7,8,9,8,8,7,8,7,9,8,8,7,
80000,8,7,9,8,8,8,8,8,8,8,7,8,7,7,8,7,8,7,7,8,7,8,8,8,7,8,7,7,8,8,7,8,8,9,8,9,7,8,7,7,7,8,7,8,9,8,8,7,8,8,
81000,8,9,8,8,8,7,8,7,8,7,7,7,7,8,7,8,8,8,7,9,7,7,8,8,7,7,8,8,8,8,8,8,10,7,8,8,7,7,7,8,8,8,7,7,9,8,9,9,8,8,
82000,7,8,8,7,7,8,8,8,8,7,9,7,7,8,8,9,8,7,7,8,7,8,7,8,8,8,7,8,7,7,8,7,7,7,8,7,7,8,8,8,8,9,7,8,8,7,7,7,9,8,
83000,7,7,8,8,7,7,8,8,8,8,8,8,7,7,8,7,7,7,8,8,8,7,8,8,8,7,9,7,8,7,8,7,7,7,7,7,7,7,7,9,7,7,8,7,8,9,7,7,8,7,
84000,8,8,7,8,7,8,7,8,9,8,7,8,7,8,8,7,8,7,8,8,9,7,7,8,9,8,7,8,8,9,7,7,8,8,7,8,8,7,7,7,8,8,7,9,9,7,7,7,8,8,
85000,8,8,8,8,7,7,7,8,8,8,7,8,8,8,9,7,8,7,8,8,8,7,7,7,8,8,8,7,7,8,7,8,9,8,7,7,8,7,9,7,8,8,8,7,7,7,8,7,9,8,
86000,7,7,10,8,7,9,8,8,8,7,8,8,7,9,7,7,8,8,7,7,7,8,7,7,7,8,7,8,7,8,7,8,8,9,7,7,7,8,7,7,8,8,7,8,8,8,7,8,7,8,
87000,8,8,8,8,8,8,8,8,7,7,9,8,7,8,7,9,8,8,8,7,8,8,7,7,8,7,7,7,8,7,8,7,8,7,9,8,8,8,9,8,8,8,7,8,7,7,8,8,8,8,
88000,8,7,7,8,8,8,7,8,7,7,8,7,7,7,9,7,8,8,8,8,9,9,9,9,7,8,7,7,8,7,8,7,7,8,7,8,8,9,8,8,9,7,7,7,8,7,8,7,7,8,
89000,8,7,8,8,7,8,7,8,8,8,8,8,7,7,8,8,8,8,7,8,7,7,7,7,7,8,7,7,7,8,8,7,8,7,8,7,8,7,8,7,8,7,8,8,8,8,8,7,8,9,
90000,8,7,8,7,7,7,8,8,9,7,7,8,8,7,8,8,8,8,7,8,8,8,8,7,8,8,7,8,8,8,9,8,7,7,8,8,8,8,8,7,8,8,8,8,8,7,7,7,8,8,
91000,9,7,8,8,8,8,8,7,7,7,9,8,7,7,7,7,8,7,10,7,8,7,7,8,8,7,8,8,7,7,7,8,8,9,8,9,7,7,8,7,8,7,8,7,7,7,7,7,8,8,
92000,7,7,7,7,8,8,8,8,8,8,9,8,8,7,8,7,8,8,8,8,9,7,8,7,9,7,8,7,8,8,7,8,7,8,7,8,8,7,8,7,8,8,9,9,7,8,8,7,7,7,
93000,8,7,8,8,8,8,8,8,8,7,8,9,8,7,8,8,8,7,7,7,8,7,9,7,8,8,7,7,7,8,7,7,8,9,8,7,7,7,7,7,7,8,9,7,7,8,7,8,7,7,
94000,8,8,7,7,8,8,7,7,7,7,8,9,7,8,8,7,8,7,8,8,7,8,9,8,8,7,7,8,7,7,7,8,9,8,8,8,7,7,8,9,7,7,8,7,8,8,8,9,7,8,
95000,8,7,8,8,7,8,7,8,8,8,7,8,8,8,7,9,9,7,9,8,8,7,7,8,8,7,7,8,7,7,8,7,7,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
96000,8,8,8,7,8,8,7,9,8,8,8,7,7,8,7,7,7,7,8,8,7,9,7,9,7,9,8,8,8,7,7,8,7,8,8,8,8,7,8,7,9,7,8,8,8,9,7,8,7,7,
97000,8,8,8,8,7,7,7,8,8,7,7,7,9,7,7,7,7,7,8,8,7,8,7,7,8,9,8,7,7,7,7,7,8,7,8,7,9,9,8,7,8,7,8,8,7,8,9,9,7,8,
98000,8,8,7,7,7,7,8,8,8,9,8,7,8,8,8,7,8,9,8,8,8,8,7,8,7,8,7,7,8,9,10,8,8,7,8,7,8,8,8,8,8,8,9,8,7,8,9,8,8,8,
99000,8,7,7,8,7,7,8,9,8,8,8,8,8,8,7,8,8,8,8,8,8,7,7,8,9,8,7,8,7,8,8,8,8,9,7,8,8,8,8,7,8,8,8,8,7,8,8,8,8,7,
100000,8,8,8,8,8,8,7,8,8,7,9,7,9,8,7,8,9,7,7,8,7,10,7,7,7,8,7,7,8,7,7,7,9,8,8,7,8,7,8,8,7,9,7,8,7,8,12,8,7,7,
